SystemName,SNAKE VALLEY
05/22/2014,1.483760504202
05/27/2014,0
05/28/2014,0
05/29/2014,0
05/30/2014,0
05/31/2014,0
06/01/2014,0
06/02/2014,0
06/03/2014,0
06/04/2014,0.4554137569832
06/05/2014,1.776131035689
06/06/2014,1.803841463415
06/07/2014,1.786694745112
06/08/2014,1.796202493026
06/09/2014,1.798304692952
06/10/2014,1.206337927757
06/11/2014,0
06/12/2014,0
06/13/2014,0
06/14/2014,0
06/16/2014,1.842609536082
06/17/2014,1.821987962317
06/18/2014,1.8125295961
06/19/2014,1.82293592437
06/20/2014,1.807977812718
06/21/2014,1.843631035689
06/22/2014,1.794601916376
06/23/2014,1.838732954545
06/24/2014,1.794759682484
06/25/2014,1.852650681342
06/26/2014,1.801780052265
06/27/2014,0.8037390734266
06/28/2014,0
06/29/2014,0
06/30/2014,0
07/01/2014,0
07/02/2014,0
07/03/2014,0
07/04/2014,0
07/05/2014,0
07/06/2014,0
07/07/2014,0
07/08/2014,0
07/09/2014,0
07/10/2014,0.8761542162351
07/11/2014,1.641404936975
07/12/2014,1.681923244089
07/13/2014,1.670769432773
07/14/2014,1.633760809748
07/15/2014,0
07/16/2014,0
07/17/2014,0
07/18/2014,0
07/19/2014,0
07/20/2014,0
07/21/2014,0
07/22/2014,0.8198210507757
07/23/2014,1.838273601399
07/24/2014,1.826448329854
07/25/2014,1.841035265363
07/26/2014,1.84321628232
07/27/2014,1.841166201117
07/28/2014,1.867912735849
07/29/2014,1.834061183287
07/31/2014,1.828562325419
08/01/2014,0.09052594670407
08/02/2014,0
08/03/2014,0
08/04/2014,0
08/05/2014,0
08/06/2014,0
08/07/2014,0
08/08/2014,0
08/09/2014,0
08/11/2014,0
08/12/2014,0
08/13/2014,0
08/14/2014,0
08/15/2014,0
08/16/2014,0
08/17/2014,0
08/18/2014,0
08/19/2014,0
08/20/2014,0
08/21/2014,0
08/22/2014,0
08/23/2014,0.001750524109015
08/24/2014,3.838101884159E-04
08/25/2014,0
08/26/2014,0
08/27/2014,0
08/28/2014,0
08/29/2014,0
08/30/2014,0
08/31/2014,0
09/01/2014,0
09/02/2014,0
09/03/2014,0
09/04/2014,0
09/06/2014,0
09/07/2014,0
09/08/2014,0
09/09/2014,0.8691847826087
09/10/2014,1.809758304196
09/11/2014,1.852537971369
09/12/2014,1.833933001398
09/13/2014,1.836466329379
09/14/2014,1.837541170287
09/15/2014,1.823070917655
09/16/2014,0.6501060579609
09/17/2014,0
09/18/2014,0
09/19/2014,0
09/20/2014,0
09/21/2014,0
09/22/2014,0
09/23/2014,0
09/24/2014,0
09/25/2014,0
09/26/2014,0
09/27/2014,0
09/28/2014,0
09/29/2014,0
09/30/2014,0
10/01/2014,0
10/02/2014,0
10/03/2014,0
10/04/2014,0
10/05/2014,0
10/06/2014,0
10/07/2014,0
10/08/2014,0
10/09/2014,0
10/10/2014,0
10/11/2014,0
10/12/2014,0
10/13/2014,0
10/14/2014,0
10/15/2014,0
10/16/2014,0
10/17/2014,0
10/18/2014,0
10/19/2014,0
10/20/2014,0
10/21/2014,0.8738424295775
10/22/2014,1.810901467505
10/23/2014,1.810697368421
10/24/2014,1.850250347705
10/25/2014,1.804538157895
10/26/2014,1.823277363184
10/27/2014,0.6856180507297
10/28/2014,0
10/29/2014,0
10/30/2014,0
10/31/2014,0
11/01/2014,0
11/02/2014,0
11/03/2014,0
11/04/2014,0
11/05/2014,0
11/06/2014,0
11/07/2014,0
11/08/2014,0
11/09/2014,0
11/12/2014,0
11/13/2014,0
11/14/2014,0
11/15/2014,0
11/16/2014,0
11/17/2014,0
11/18/2014,0
11/19/2014,0
11/20/2014,0
11/21/2014,0
11/22/2014,0
11/23/2014,0
11/24/2014,0
11/25/2014,0
11/26/2014,0.007894506648006
11/27/2014,0
11/28/2014,0
11/29/2014,0
11/30/2014,0
12/01/2014,0.001001137158852
12/02/2014,0.001041086350975
12/03/2014,0
12/04/2014,0
12/05/2014,0
12/06/2014,0
12/07/2014,0.007037491240364
12/08/2014,0.01250836856942
12/09/2014,9.950139958013E-04
12/10/2014,0.0208001397624
12/11/2014,0
12/12/2014,0
12/13/2014,0
12/14/2014,0
12/15/2014,0
12/16/2014,0.001875872905028
12/17/2014,0.01438903508772
12/18/2014,0.008715472027972
12/19/2014,0
12/20/2014,0
12/21/2014,0
12/22/2014,0
12/23/2014,0.003979734451433
12/24/2014,0.02853525192442
12/25/2014,0
12/26/2014,0
12/27/2014,0
12/28/2014,0
12/29/2014,0
12/30/2014,0.03433599228612
12/31/2014,0.08209440559441
01/01/2015,0.06904336734694
01/02/2015,0.03598301820728
01/03/2015,0.005213446704067
01/04/2015,0
01/05/2015,0
01/06/2015,0
01/07/2015,0.01224551687764
01/08/2015,0
01/09/2015,0.003535988819008
01/10/2015,0
01/11/2015,0.003160814116003
01/12/2015,0
01/13/2015,0.001860566829951
01/14/2015,0.001543501048218
01/15/2015,0.0279623769339
01/16/2015,0.004045126671358
01/17/2015,0.006995812979763
01/18/2015,0.004693421052632
01/19/2015,0.0325580076762
01/20/2015,5.742652204339E-04
01/21/2015,0.01708597046414
01/22/2015,0.04768793706294
01/23/2015,0.01486363636364
01/26/2015,0.03239230577689
01/27/2015,0.01462613955119
01/28/2015,0.00134622113366
01/29/2015,0.02114090751043
01/30/2015,0
01/31/2015,0
02/01/2015,0
02/02/2015,0.01340268044849
02/03/2015,0.009235674353599
02/04/2015,0.005539018854749
02/05/2015,0.01298253352152
02/06/2015,0
02/07/2015,0.01095789473684
02/08/2015,0
02/09/2015,0.01247095070423
02/10/2015,0
02/11/2015,0.01650455519829
02/12/2015,0.004553198887344
02/13/2015,0
02/14/2015,0.01063680895731
02/15/2015,0.006947785913529
02/16/2015,0
02/17/2015,0.01225455820477
02/18/2015,0.012286126662
02/19/2015,0
02/20/2015,0.009481206293706
02/21/2015,0
02/23/2015,0.006682083739046
02/24/2015,0
02/25/2015,0.004698215535339
02/26/2015,0
02/27/2015,0
02/28/2015,0.01830175438596
03/01/2015,0
03/02/2015,0
03/03/2015,0
03/04/2015,0.009897368421053
03/05/2015,0
03/06/2015,0.004179111033029
03/07/2015,0
03/08/2015,0
03/09/2015,0
03/10/2015,0.002666958041958
03/11/2015,0
03/12/2015,0
03/13/2015,0
03/14/2015,0
03/15/2015,0
03/16/2015,0
03/17/2015,0
03/18/2015,0
03/19/2015,0
03/20/2015,0.004550561797753
03/21/2015,0
03/22/2015,0
03/23/2015,9.957107843137E-04
03/24/2015,0
03/25/2015,0
03/26/2015,7.911392405063E-04
03/27/2015,0
03/28/2015,0.004442166782973
03/29/2015,9.623430962343E-04
03/30/2015,0.000984768907563
03/31/2015,0
04/01/2015,8.817829457364E-04
04/02/2015,8.641759776536E-04
04/03/2015,0.03574325508059
04/04/2015,0.005530395935529
04/05/2015,0
04/06/2015,0
04/07/2015,0.007569735006974
04/08/2015,0
04/09/2015,0
04/10/2015,0
04/11/2015,0
04/12/2015,0
04/13/2015,0
04/14/2015,0.008710143658024
04/15/2015,0
04/16/2015,1.199208711592
04/17/2015,1.896668573944
04/18/2015,1.83315870098
04/19/2015,1.846339599438
04/20/2015,1.847307960894
04/21/2015,1.848995786517
04/22/2015,1.880868902439
04/23/2015,1.838820614035
04/24/2015,1.84515503876
04/25/2015,1.869521484375
04/26/2015,1.885500261689
04/27/2015,1.870466325811
04/28/2015,1.822427061495
04/29/2015,1.856047214436
04/30/2015,1.849490821678
05/01/2015,1.819666491597
05/02/2015,1.867893534786
05/03/2015,1.829234891075
05/04/2015,1.834314769553
05/05/2015,1.798865154712
05/06/2015,1.847732680196
05/07/2015,1.834982492997
05/08/2015,1.826165469516
05/09/2015,1.807864619986
05/10/2015,1.847246326102
05/11/2015,1.806027690426
05/12/2015,1.798863041201
05/13/2015,1.852669454225
05/14/2015,1.797875611461
05/15/2015,1.814441573231
05/16/2015,1.845559210526
05/17/2015,1.801387630662
05/18/2015,1.820220950704
05/19/2015,1.841488803359
05/20/2015,1.780343051676
05/21/2015,1.812925457103
05/22/2015,1.827455013976
05/23/2015,1.781469321378
05/24/2015,1.458049894589
05/25/2015,0
05/26/2015,0
05/27/2015,0
05/28/2015,0
05/29/2015,0
05/30/2015,0
05/31/2015,0
06/01/2015,0
06/02/2015,0
06/03/2015,0
06/04/2015,0
06/05/2015,0
06/06/2015,0
06/07/2015,0
06/08/2015,0
06/09/2015,0.9225328947368
06/10/2015,1.895272893454
06/11/2015,1.901537684469
06/12/2015,1.879467722183
06/13/2015,1.92587210323
06/14/2015,1.894926264045
06/15/2015,1.857125348918
06/16/2015,1.860169856039
06/17/2015,1.809103336827
06/18/2015,1.850621491228
06/19/2015,1.853484396914
06/20/2015,1.802186175847
06/21/2015,1.795805806676
06/22/2015,1.833940559441
06/23/2015,1.788544730392
06/24/2015,1.850829968399
06/25/2015,1.793524489077
06/26/2015,1.826863652235
06/27/2015,1.808746033145
06/28/2015,1.277916086351
06/29/2015,0
06/30/2015,0
07/01/2015,0
07/02/2015,0
07/03/2015,0
07/04/2015,0
07/05/2015,0
07/06/2015,0
07/07/2015,0
07/08/2015,0
07/09/2015,0
07/10/2015,0
07/11/2015,0.8519411816269
07/12/2015,1.69304944095
07/13/2015,1.731649452684
07/14/2015,1.694935283688
07/15/2015,1.728385854342
07/16/2015,1.707046130952
07/17/2015,1.721310709294
07/18/2015,1.746885949544
07/19/2015,1.751598001403
07/20/2015,1.765063521677
07/21/2015,1.713124562937
07/22/2015,1.757607292394
07/23/2015,1.720428947368
07/24/2015,1.749345028209
07/25/2015,1.725969902575
07/26/2015,1.710097339676
07/27/2015,1.644358049374
07/28/2015,0
07/29/2015,0
07/30/2015,0.009380285412262
07/31/2015,0
08/01/2015,0.001977997896213
08/02/2015,0
08/03/2015,0
08/04/2015,0
08/05/2015,0
08/06/2015,0
08/07/2015,0
08/08/2015,0
08/09/2015,1.191215885234
08/10/2015,1.712330820477
08/11/2015,1.734047807018
08/12/2015,1.750028710247
08/13/2015,1.687833217027
08/14/2015,1.728333918539
08/15/2015,1.724473776224
08/16/2015,1.689217869718
08/17/2015,1.752423090523
08/18/2015,1.727918554007
08/19/2015,1.697309359519
08/20/2015,1.737869278169
08/21/2015,1.703978658537
08/22/2015,1.691480123675
08/23/2015,1.753771899089
08/24/2015,1.658265306122
08/25/2015,1.621188992275
08/26/2015,0
08/27/2015,0
08/28/2015,0
08/29/2015,0
08/30/2015,0
08/31/2015,0
09/01/2015,0
09/02/2015,0
09/03/2015,0
09/04/2015,0
09/05/2015,0
09/06/2015,0
09/07/2015,0
09/08/2015,0
09/09/2015,0
09/10/2015,1.123665636042
09/11/2015,1.677382594274
09/12/2015,1.714055263158
09/13/2015,1.72302068662
09/14/2015,1.669927214086
09/15/2015,1.711378328662
09/16/2015,1.704341180604
09/17/2015,1.656433615819
09/18/2015,1.721972944483
09/19/2015,1.709130168185
09/20/2015,1.669056603774
09/21/2015,1.713138615601
09/22/2015,1.681296247357
09/23/2015,1.654524684874
09/24/2015,1.707298557354
09/25/2015,1.670921144452
09/26/2015,1.658699561404
09/27/2015,1.702404422128
09/28/2015,1.662443582511
09/29/2015,0.6907155987395
09/30/2015,0
10/01/2015,0
10/02/2015,0
10/03/2015,0
10/04/2015,0
10/05/2015,0
10/06/2015,0
10/07/2015,0
10/08/2015,0
10/09/2015,0
10/10/2015,0
10/11/2015,0.001382762879323
10/12/2015,0
10/13/2015,0
10/14/2015,0
10/15/2015,0
10/16/2015,0
10/17/2015,0
10/18/2015,0
10/19/2015,0
10/20/2015,0
10/21/2015,0
10/22/2015,0
10/23/2015,0
10/24/2015,0
10/25/2015,0
10/26/2015,0.003261251758087
10/27/2015,0.01831103827073
10/28/2015,0
10/29/2015,0
10/30/2015,0
10/31/2015,0.0346711509716
11/01/2015,0
11/02/2015,0
11/03/2015,0
11/04/2015,0
11/05/2015,0
11/06/2015,0
11/07/2015,0
11/08/2015,0
11/09/2015,0
11/10/2015,0
11/11/2015,0
11/12/2015,0
11/13/2015,0
11/14/2015,0
11/15/2015,0
11/16/2015,0
11/17/2015,0
11/18/2015,0.003960526315789
11/19/2015,0
11/20/2015,0
11/21/2015,0
11/22/2015,0.01990817955997
11/23/2015,0
11/24/2015,0.03604326923077
11/25/2015,0
11/26/2015,0.01774533121917
11/27/2015,0
11/28/2015,0
11/29/2015,0
11/30/2015,0.01825316011236
12/01/2015,0.01160019284712
12/02/2015,0
12/03/2015,0
12/04/2015,0
12/05/2015,0.01138123244382
12/06/2015,0
12/07/2015,0
12/08/2015,0.009534434293746
12/09/2015,0
12/10/2015,0.01226018973999
12/11/2015,0
12/14/2015,0
12/15/2015,0
12/16/2015,0.004785129009763
12/17/2015,0.007873427672956
12/18/2015,0.002547736916549
12/19/2015,0
12/20/2015,0
12/21/2015,0.008028273809524
12/22/2015,0
12/23/2015,0.01993031358885
12/24/2015,0.04489199716714
12/25/2015,0.05021137787056
12/26/2015,0.02959533005618
12/27/2015,0.0519161126662
12/28/2015,0.01475473020322
12/29/2015,0.00847571628232
12/30/2015,0.02365269985975
12/31/2015,0.0252808988764
01/01/2016,0.1020132085374
01/02/2016,0.09752860915493
01/03/2016,0.02315670604587
01/04/2016,0.01860959507042
01/05/2016,0.08582969622905
01/06/2016,0.004992132867133
01/07/2016,0
01/08/2016,0
01/09/2016,0
01/10/2016,0
01/11/2016,0
01/12/2016,0
01/13/2016,0
01/14/2016,0
01/15/2016,0
01/16/2016,0
01/17/2016,0
01/18/2016,0
01/19/2016,0
01/20/2016,0
01/21/2016,0
01/22/2016,0
01/23/2016,0
01/24/2016,0
01/25/2016,0
01/26/2016,0
01/27/2016,0
01/28/2016,0
01/29/2016,0
01/30/2016,0
01/31/2016,0
02/01/2016,0
02/02/2016,0
02/03/2016,0
02/04/2016,0
02/05/2016,0
02/06/2016,0
02/07/2016,0
02/08/2016,0
02/09/2016,0
02/10/2016,0
02/11/2016,0
02/13/2016,0
02/14/2016,0
02/15/2016,0
02/16/2016,0
02/17/2016,0
02/18/2016,0
02/19/2016,0
02/20/2016,0
02/21/2016,0
02/22/2016,0.001332061745919
02/23/2016,0.003876925770308
02/24/2016,0.03196647408964
02/25/2016,0.006843617397454
02/26/2016,0.0117108497191
02/27/2016,0.001414035087719
02/28/2016,0
02/29/2016,0
03/01/2016,0
03/02/2016,0
03/03/2016,0.004015098314607
03/04/2016,0.002954745942131
03/05/2016,0.006561628312413
03/06/2016,0
03/07/2016,0.001335327234342
03/08/2016,0.004091147655703
03/09/2016,0
03/10/2016,0.001395656779661
03/11/2016,0.001005948215535
03/12/2016,0.00402139321075
03/13/2016,0.005591486768802
03/14/2016,0
03/15/2016,0.0257968422889
03/16/2016,0.01118838028169
03/17/2016,0.00656184302733
03/18/2016,0.008446890286513
03/19/2016,0.01345991561181
03/20/2016,0.02567605633803
03/21/2016,0
03/22/2016,0
03/23/2016,0
03/24/2016,0.01378222996516
03/25/2016,0
03/26/2016,0
03/27/2016,0.002652321927374
03/28/2016,0
03/29/2016,0
03/30/2016,0
03/31/2016,0
04/01/2016,0
04/02/2016,0
04/03/2016,0.009660326086957
04/04/2016,0.008847711267606
04/05/2016,9.552134359692E-04
04/06/2016,0
04/07/2016,0
04/08/2016,0
04/09/2016,0
04/10/2016,0
04/11/2016,0
04/12/2016,0
04/13/2016,0
04/19/2016,1.625501228933
04/20/2016,1.629604895105
04/21/2016,1.643992265292
04/22/2016,1.695870335821
04/23/2016,0.9133962053571
04/24/2016,0
04/25/2016,0
04/26/2016,0
04/27/2016,0
04/28/2016,0
04/29/2016,0.2487005080589
04/30/2016,0.4049335387324
05/01/2016,0.410389747191
05/02/2016,0.3335322101955
05/03/2016,1.017868240871
05/04/2016,1.692830338266
05/05/2016,1.657666695989
05/06/2016,1.712561755431
05/07/2016,1.674680487377
05/08/2016,1.687607155353
05/09/2016,1.725516937191
05/10/2016,1.681701048951
05/11/2016,1.600444996513
05/12/2016,1.707833597046
05/13/2016,1.705558725421
05/14/2016,1.659361832865
05/15/2016,1.671811615566
05/16/2016,0
05/17/2016,0
05/18/2016,0
05/19/2016,0
05/20/2016,0
05/21/2016,0
05/22/2016,0
05/23/2016,0
05/24/2016,0
05/25/2016,0
05/26/2016,0
05/27/2016,0
05/28/2016,0
05/29/2016,0
05/30/2016,0
05/31/2016,0
06/01/2016,0
06/02/2016,0
06/03/2016,0
06/04/2016,0
06/05/2016,1.054366742003
06/06/2016,1.71927259887
06/07/2016,1.761108765015
06/09/2016,0.9586717311234
06/10/2016,0.8647364457831
06/11/2016,1.649107894737
06/12/2016,1.696863973183
06/13/2016,1.732941021127
06/14/2016,1.687254370629
06/15/2016,1.646465214336
06/16/2016,1.645118526942
06/17/2016,1.690500087658
06/18/2016,1.658697552448
06/19/2016,1.740567942416
06/20/2016,1.701316901408
06/21/2016,1.728496763471
06/22/2016,1.752123419944
06/23/2016,1.832051450035
06/24/2016,1.849060087719
06/25/2016,1.830779940642
06/26/2016,1.864662209711
06/27/2016,1.812490364401
06/28/2016,1.85599859353
06/29/2016,1.810244526836
06/30/2016,0.8223559706704
07/01/2016,0
07/02/2016,0
07/03/2016,0
07/04/2016,0
07/05/2016,0
07/06/2016,0
07/07/2016,0
07/08/2016,0
07/09/2016,0
07/10/2016,0.8323361013986
07/11/2016,1.817094167252
07/12/2016,1.814611629134
07/13/2016,1.738265269886
07/14/2016,0.2027502629734
07/15/2016,1.810303070175
07/16/2016,1.816677701271
07/17/2016,1.801754874652
07/18/2016,1.806594850587
07/19/2016,1.824212719298
07/20/2016,1.764530369718
07/21/2016,1.796721247394
07/22/2016,1.812464936886
07/23/2016,1.772382265406
07/24/2016,1.822983498935
07/25/2016,1.818302186178
07/26/2016,1.837775386507
07/27/2016,1.876418509272
07/28/2016,1.85995657235
07/29/2016,1.816335784314
07/30/2016,1.882349016854
07/31/2016,1.681118006993
08/01/2016,1.836289828431
08/02/2016,1.386909844742
08/03/2016,0
08/04/2016,0
08/05/2016,0
08/06/2016,0
08/07/2016,0
08/08/2016,0
08/09/2016,0
08/10/2016,0
08/11/2016,0
08/12/2016,0
08/13/2016,0
08/14/2016,0
08/15/2016,0
08/16/2016,0
08/17/2016,0
08/18/2016,0
08/19/2016,0
08/20/2016,0
08/21/2016,0
08/22/2016,0
08/23/2016,0
08/24/2016,0
08/25/2016,0
08/26/2016,0
08/27/2016,0
08/28/2016,0
08/29/2016,0
08/30/2016,0
08/31/2016,0
09/01/2016,0
09/02/2016,0
09/03/2016,0
09/04/2016,0
09/05/2016,0
09/06/2016,0
09/07/2016,0.7482841149506
09/08/2016,1.830978831351
09/09/2016,1.796995073892
09/10/2016,0.6085714915374
09/11/2016,0
09/12/2016,0
09/13/2016,0
09/14/2016,0
09/15/2016,0
09/16/2016,0
09/17/2016,0
09/18/2016,0
09/19/2016,0
09/20/2016,0
09/21/2016,0
09/22/2016,0
09/23/2016,0
09/24/2016,0
09/25/2016,0
09/26/2016,0
09/27/2016,0
09/28/2016,0
09/29/2016,0
09/30/2016,0
10/01/2016,0
10/02/2016,0
10/03/2016,0
10/04/2016,0
10/05/2016,0
10/06/2016,0
10/07/2016,0
10/08/2016,0
10/09/2016,0
10/10/2016,0
10/11/2016,0.2492440642458
10/12/2016,1.831224435825
10/13/2016,1.827491246499
10/14/2016,1.824134716387
10/15/2016,1.835097669937
10/16/2016,1.834746052632
10/17/2016,1.834168569923
10/18/2016,1.830449011997
10/19/2016,1.819213850174
10/20/2016,1.807326754386
10/21/2016,1.767307185524
10/22/2016,1.818765243902
10/23/2016,1.75946290436
10/24/2016,1.830579353933
10/25/2016,1.779819493007
10/26/2016,1.824174437016
10/27/2016,1.791359957776
10/28/2016,1.806803907886
10/29/2016,1.786503769285
10/30/2016,1.779970593399
10/31/2016,1.809643044849
11/01/2016,1.773271313767
11/02/2016,0.693978561304
11/03/2016,0
11/04/2016,0
11/05/2016,0
11/06/2016,0
11/07/2016,0
11/08/2016,0
11/09/2016,0
11/10/2016,0
11/11/2016,0
11/12/2016,0
11/13/2016,0
11/14/2016,0
11/15/2016,0
11/16/2016,0
11/17/2016,0
11/18/2016,0
11/19/2016,0
11/20/2016,0
11/21/2016,0
11/22/2016,0
11/23/2016,0
11/24/2016,0
11/25/2016,0
11/26/2016,0
11/27/2016,0
11/28/2016,0
11/29/2016,0
11/30/2016,0.00148097826087
12/01/2016,0
12/02/2016,0
12/03/2016,0.004947294448349
12/04/2016,0
12/05/2016,0.001131351446718
12/06/2016,0.04887263489839
12/07/2016,0.02944069726699
12/08/2016,0.001615532959327
12/09/2016,0
12/10/2016,0
12/11/2016,0
12/12/2016,0
12/13/2016,0.003959654686399
12/14/2016,0
12/15/2016,0
12/16/2016,0
12/17/2016,0.02503900771388
12/18/2016,0.0599349964863
12/19/2016,0.04478013314646
12/20/2016,0.02589335910049
12/21/2016,0
12/22/2016,0.003329680925666
12/23/2016,0.008020614954577
12/24/2016,0
12/25/2016,0.03592696629213
12/26/2016,0.08094271557719
12/27/2016,0.1185466034755
01/04/2017,0
01/05/2017,0.005049469964664
01/06/2017,0.1213522094642
01/07/2017,0.06342864730878
01/08/2017,0
01/09/2017,0
01/10/2017,0
01/11/2017,0
01/12/2017,0
01/13/2017,0
01/14/2017,0
01/15/2017,0
01/16/2017,0
01/17/2017,0
01/18/2017,7.130281690141E-04
01/19/2017,0
01/21/2017,0
01/22/2017,0
01/23/2017,0
01/24/2017,0
01/25/2017,0
01/26/2017,0
01/27/2017,0
01/28/2017,0
01/29/2017,0
01/30/2017,0
01/31/2017,0
02/01/2017,0
02/02/2017,0
02/03/2017,0
02/04/2017,0
02/05/2017,0
02/06/2017,0
02/07/2017,0
02/08/2017,0
02/09/2017,0
02/10/2017,0
02/11/2017,0
02/12/2017,0
02/13/2017,0.5665918880115
02/14/2017,0.975
02/15/2017,0.975
02/16/2017,0.975
02/17/2017,0.975
02/18/2017,0.975
02/19/2017,0.975
02/20/2017,0.975
02/21/2017,0.975
02/22/2017,0.975
02/23/2017,0.975
02/24/2017,0.975
02/25/2017,0.975
02/26/2017,0.975
02/27/2017,0.975
02/28/2017,0.975
03/01/2017,0.975
03/02/2017,0.975
03/03/2017,0.975
03/06/2017,0.975
03/07/2017,0.4283880171184
03/08/2017,0
03/09/2017,0
03/10/2017,0
03/11/2017,0
03/12/2017,0
03/13/2017,0
03/14/2017,0
03/15/2017,0
03/16/2017,0
03/17/2017,0
03/18/2017,0.01136830201809
03/19/2017,0
03/20/2017,0
03/21/2017,0
03/22/2017,0.01068911374738
03/23/2017,0
03/24/2017,0
03/25/2017,0
03/26/2017,0
03/27/2017,0
03/28/2017,0
03/29/2017,0.004061181434599
03/30/2017,0.007343088857546
03/31/2017,0
04/01/2017,0
04/02/2017,0
04/03/2017,0
04/04/2017,0
04/05/2017,0.01295267669699
04/06/2017,0
04/07/2017,0
04/08/2017,0
04/09/2017,0
04/10/2017,0
04/11/2017,0.01220413165266
04/12/2017,0
04/13/2017,0
04/14/2017,0.008251912378303
04/15/2017,0.7905253878702
04/16/2017,1.764741952414
04/17/2017,1.756954169599
04/18/2017,1.761570981211
04/19/2017,1.831577004219
04/20/2017,1.806482117689
04/21/2017,1.807609909281
04/22/2017,1.822815589689
04/23/2017,1.800144061841
04/24/2017,1.848422245467
04/25/2017,1.838332312806
04/26/2017,1.880470727848
04/27/2017,1.824796633941
04/28/2017,1.887989627286
04/29/2017,1.824224860335
04/30/2017,1.866754401408
05/01/2017,1.836381027254
05/02/2017,1.870294711876
05/03/2017,1.848614699721
05/04/2017,1.852721009306
05/05/2017,1.488986344538
05/06/2017,0
05/07/2017,0
05/08/2017,0.5427560188416
05/09/2017,0
05/10/2017,0
05/11/2017,0
05/12/2017,0
05/16/2017,1.779877136752
05/17/2017,1.826203638908
05/18/2017,1.865766426564
05/19/2017,1.872798185342
05/20/2017,1.843116718968
05/21/2017,1.873199790063
05/22/2017,1.815845795215
05/23/2017,1.867592184192
05/24/2017,1.810533408932
05/25/2017,1.861752536739
05/26/2017,1.818894096006
05/27/2017,1.84737630662
05/28/2017,1.828119733146
05/29/2017,1.835643926056
05/30/2017,1.840772703366
05/31/2017,1.776380024683
06/01/2017,0.9713570055905
06/02/2017,0.8754889218423
06/03/2017,1.493757047216
06/04/2017,0.8862271929825
06/05/2017,1.516047237861
06/06/2017,1.516506602113
06/07/2017,1.518981854839
06/08/2017,1.497671732256
06/09/2017,1.50761375523
06/10/2017,1.522139978977
06/11/2017,0.4568395234758
06/12/2017,0
06/13/2017,0
06/14/2017,1.245500697837
06/15/2017,1.811929099226
06/16/2017,1.870357827755
06/17/2017,1.650692744755
06/18/2017,1.494605748945
06/19/2017,1.496449701545
06/20/2017,1.437754467414
06/21/2017,0.7334669811321
06/22/2017,1.859539636299
06/23/2017,1.855287719298
06/24/2017,1.831205231742
06/25/2017,1.866860994398
06/26/2017,1.815161971831
06/27/2017,1.655938807531
06/28/2017,1.506298415493
06/29/2017,1.508019304682
06/30/2017,1.522456232493
07/01/2017,1.610538488701
07/02/2017,1.806910814116
07/03/2017,1.815103652082
07/04/2017,1.786063251619
07/05/2017,0.6193387250238
07/06/2017,1.501650843882
07/07/2017,1.496538763066
07/08/2017,1.516420815678
07/09/2017,1.511486414961
07/10/2017,1.516339472765
07/11/2017,1.499542629552
07/12/2017,1.504037852113
07/13/2017,1.519189961322
07/14/2017,1.653512674825
07/15/2017,0.1264952175544
07/16/2017,0
07/18/2017,1.675637547051
07/19/2017,1.795503423455
07/20/2017,1.819744018297
07/21/2017,1.781364787011
07/22/2017,1.825134493671
07/23/2017,1.773521888186
07/24/2017,1.822817321178
07/25/2017,1.767020614035
07/26/2017,1.831975650492
