Station ID,Station Name,Date,Flow
9599,TWIN SPRINGS (NORTH),11/14/10,1.455551795
9599,TWIN SPRINGS (NORTH),11/15/10,1.451370285
9599,TWIN SPRINGS (NORTH),11/16/10,1.453010248
9599,TWIN SPRINGS (NORTH),11/17/10,1.447602464
9599,TWIN SPRINGS (NORTH),11/18/10,1.450923189
9599,TWIN SPRINGS (NORTH),11/19/10,1.466255459
9599,TWIN SPRINGS (NORTH),11/20/10,1.469450866
9599,TWIN SPRINGS (NORTH),11/21/10,1.479395514
9599,TWIN SPRINGS (NORTH),11/22/10,1.481309821
9599,TWIN SPRINGS (NORTH),11/23/10,1.482920847
9599,TWIN SPRINGS (NORTH),11/24/10,1.468606392
9599,TWIN SPRINGS (NORTH),11/25/10,1.467002723
9599,TWIN SPRINGS (NORTH),11/26/10,1.473464865
9599,TWIN SPRINGS (NORTH),11/27/10,1.490348008
9599,TWIN SPRINGS (NORTH),11/28/10,1.501230127
9599,TWIN SPRINGS (NORTH),11/29/10,1.473038243
9599,TWIN SPRINGS (NORTH),11/30/10,1.480238206
9599,TWIN SPRINGS (NORTH),12/1/10,1.478355668
9599,TWIN SPRINGS (NORTH),12/2/10,1.469972029
9599,TWIN SPRINGS (NORTH),12/3/10,1.466770128
9599,TWIN SPRINGS (NORTH),12/4/10,1.483709168
9599,TWIN SPRINGS (NORTH),12/5/10,1.486743123
9599,TWIN SPRINGS (NORTH),12/6/10,1.46678084
9599,TWIN SPRINGS (NORTH),12/7/10,1.445733082
9599,TWIN SPRINGS (NORTH),12/8/10,1.464600338
9599,TWIN SPRINGS (NORTH),12/9/10,1.465520424
9599,TWIN SPRINGS (NORTH),12/10/10,1.466451706
9599,TWIN SPRINGS (NORTH),12/11/10,1.465662531
9599,TWIN SPRINGS (NORTH),12/12/10,1.466932991
9599,TWIN SPRINGS (NORTH),12/13/10,1.466646039
9599,TWIN SPRINGS (NORTH),12/14/10,1.466932991
9599,TWIN SPRINGS (NORTH),12/15/10,1.4541535
9599,TWIN SPRINGS (NORTH),12/16/10,1.445167813
9599,TWIN SPRINGS (NORTH),12/17/10,1.445068915
9599,TWIN SPRINGS (NORTH),12/18/10,1.44854037
9599,TWIN SPRINGS (NORTH),12/19/10,1.453543717
9599,TWIN SPRINGS (NORTH),12/20/10,1.454201913
9599,TWIN SPRINGS (NORTH),12/21/10,1.461512649
9599,TWIN SPRINGS (NORTH),12/22/10,1.480707235
9599,TWIN SPRINGS (NORTH),12/23/10,1.489049147
9599,TWIN SPRINGS (NORTH),12/24/10,1.488177415
9599,TWIN SPRINGS (NORTH),12/25/10,1.489049147
9599,TWIN SPRINGS (NORTH),12/26/10,1.481760868
9599,TWIN SPRINGS (NORTH),12/27/10,1.467225614
9599,TWIN SPRINGS (NORTH),12/28/10,1.466932991
9599,TWIN SPRINGS (NORTH),12/29/10,1.477906421
9599,TWIN SPRINGS (NORTH),12/30/10,1.466932991
9599,TWIN SPRINGS (NORTH),12/31/10,1.456107905
9599,TWIN SPRINGS (NORTH),1/1/11,1.445068915
9599,TWIN SPRINGS (NORTH),1/2/11,1.456741461
9599,TWIN SPRINGS (NORTH),1/3/11,1.456061983
9599,TWIN SPRINGS (NORTH),1/4/11,1.451148232
9599,TWIN SPRINGS (NORTH),1/5/11,1.454787988
9599,TWIN SPRINGS (NORTH),1/6/11,1.452929898
9599,TWIN SPRINGS (NORTH),1/7/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/8/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/9/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/10/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/11/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/12/11,1.464064571
9599,TWIN SPRINGS (NORTH),1/13/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/14/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/15/11,1.466932991
9599,TWIN SPRINGS (NORTH),1/16/11,1.477589518
9599,TWIN SPRINGS (NORTH),1/17/11,1.484717036
9599,TWIN SPRINGS (NORTH),1/18/11,1.485082158
9599,TWIN SPRINGS (NORTH),1/19/11,1.485851166
9599,TWIN SPRINGS (NORTH),1/20/11,1.477921472
9599,TWIN SPRINGS (NORTH),1/21/11,1.483327055
9599,TWIN SPRINGS (NORTH),1/22/11,1.48815463
9599,TWIN SPRINGS (NORTH),1/23/11,1.488948689
9599,TWIN SPRINGS (NORTH),1/24/11,1.489049147
9599,TWIN SPRINGS (NORTH),1/25/11,1.486521586
9599,TWIN SPRINGS (NORTH),1/26/11,1.476235696
9599,TWIN SPRINGS (NORTH),1/27/11,1.486251693
9599,TWIN SPRINGS (NORTH),1/28/11,1.488780187
9599,TWIN SPRINGS (NORTH),1/29/11,1.497142321
9599,TWIN SPRINGS (NORTH),1/30/11,1.509892696
9599,TWIN SPRINGS (NORTH),1/31/11,1.488457306
9599,TWIN SPRINGS (NORTH),2/1/11,1.477334688
9599,TWIN SPRINGS (NORTH),2/2/11,1.472554695
9599,TWIN SPRINGS (NORTH),2/3/11,1.485909484
9599,TWIN SPRINGS (NORTH),2/4/11,1.483446593
9599,TWIN SPRINGS (NORTH),2/5/11,1.507320351
9599,TWIN SPRINGS (NORTH),2/6/11,1.511165302
9599,TWIN SPRINGS (NORTH),2/7/11,1.511165302
9599,TWIN SPRINGS (NORTH),2/8/11,1.511165302
9599,TWIN SPRINGS (NORTH),2/9/11,1.511165302
9599,TWIN SPRINGS (NORTH),2/10/11,1.524728784
9599,TWIN SPRINGS (NORTH),2/11/11,1.532772134
9599,TWIN SPRINGS (NORTH),2/12/11,1.53353178
9599,TWIN SPRINGS (NORTH),2/13/11,1.528049605
9599,TWIN SPRINGS (NORTH),2/14/11,1.53353178
9599,TWIN SPRINGS (NORTH),2/15/11,1.53353178
9599,TWIN SPRINGS (NORTH),2/16/11,1.53353178
9599,TWIN SPRINGS (NORTH),2/17/11,1.53353178
9599,TWIN SPRINGS (NORTH),2/18/11,1.540100955
9599,TWIN SPRINGS (NORTH),2/19/11,1.550642918
9599,TWIN SPRINGS (NORTH),2/20/11,1.547999955
9599,TWIN SPRINGS (NORTH),2/21/11,1.53353178
9599,TWIN SPRINGS (NORTH),2/22/11,1.535733945
9599,TWIN SPRINGS (NORTH),2/24/11,1.552305745
9599,TWIN SPRINGS (NORTH),3/3/11,1.555898258
9599,TWIN SPRINGS (NORTH),3/4/11,1.548648273
9599,TWIN SPRINGS (NORTH),3/5/11,1.540571925
9599,TWIN SPRINGS (NORTH),3/6/11,1.540229219
9599,TWIN SPRINGS (NORTH),3/7/11,1.531784886
9599,TWIN SPRINGS (NORTH),3/8/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/9/11,1.495040222
9599,TWIN SPRINGS (NORTH),3/10/11,1.489049147
9599,TWIN SPRINGS (NORTH),3/11/11,1.489049147
9599,TWIN SPRINGS (NORTH),3/12/11,1.489049147
9599,TWIN SPRINGS (NORTH),3/13/11,1.499194101
9599,TWIN SPRINGS (NORTH),3/14/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/15/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/16/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/17/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/18/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/19/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/20/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/21/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/22/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/23/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/24/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/25/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/26/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/27/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/28/11,1.511165302
9599,TWIN SPRINGS (NORTH),3/29/11,1.49483266
9599,TWIN SPRINGS (NORTH),3/30/11,1.466932991
9599,TWIN SPRINGS (NORTH),3/31/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/1/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/2/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/3/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/4/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/5/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/6/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/7/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/8/11,1.466932991
9599,TWIN SPRINGS (NORTH),4/9/11,1.466932991
